movie_name,genres,content_rating,year,genre
The Face of an Angel,Drama,Not Rated,2014,Drama
Jimmy Neutron: Boy Genius,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",G,2001,Action
Jimmy Neutron: Boy Genius,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",G,2001,Adventure
Jimmy Neutron: Boy Genius,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",G,2001,Animation
Jimmy Neutron: Boy Genius,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",G,2001,Comedy
Jimmy Neutron: Boy Genius,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",G,2001,Family
Jimmy Neutron: Boy Genius,"Action,Adventure,Animation,Comedy,Family,Sci-Fi",G,2001,Sci-Fi
Cloverfield,"Action,Adventure,Horror,Sci-Fi",PG-13,2008,Action
Cloverfield,"Action,Adventure,Horror,Sci-Fi",PG-13,2008,Adventure
Cloverfield,"Action,Adventure,Horror,Sci-Fi",PG-13,2008,Horror
Cloverfield,"Action,Adventure,Horror,Sci-Fi",PG-13,2008,Sci-Fi
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"Action,Adventure,Comedy,Family,Sci-Fi",PG,1991,Action
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"Action,Adventure,Comedy,Family,Sci-Fi",PG,1991,Adventure
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"Action,Adventure,Comedy,Family,Sci-Fi",PG,1991,Comedy
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"Action,Adventure,Comedy,Family,Sci-Fi",PG,1991,Family
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"Action,Adventure,Comedy,Family,Sci-Fi",PG,1991,Sci-Fi
The Untouchables,"Crime,Drama,Thriller",R,1987,Crime
The Untouchables,"Crime,Drama,Thriller",R,1987,Drama
The Untouchables,"Crime,Drama,Thriller",R,1987,Thriller
No Country for Old Men,"Crime,Drama,Thriller",R,2007,Crime
No Country for Old Men,"Crime,Drama,Thriller",R,2007,Drama
No Country for Old Men,"Crime,Drama,Thriller",R,2007,Thriller
Ride Along,"Action,Comedy,Crime,Romance",PG-13,2014,Action
Ride Along,"Action,Comedy,Crime,Romance",PG-13,2014,Comedy
Ride Along,"Action,Comedy,Crime,Romance",PG-13,2014,Crime
Ride Along,"Action,Comedy,Crime,Romance",PG-13,2014,Romance
Bridget Jones's Diary,"Comedy,Drama,Romance",R,2001,Comedy
Bridget Jones's Diary,"Comedy,Drama,Romance",R,2001,Drama
Bridget Jones's Diary,"Comedy,Drama,Romance",R,2001,Romance
Chocolat,"Drama,Romance",PG-13,2000,Drama
Chocolat,"Drama,Romance",PG-13,2000,Romance
"Legally Blonde 2: Red, White & Blonde",Comedy,PG-13,2003,Comedy
Parental Guidance,"Comedy,Family",PG,2012,Comedy
Parental Guidance,"Comedy,Family",PG,2012,Family
No Strings Attached,"Comedy,Romance",R,2011,Comedy
No Strings Attached,"Comedy,Romance",R,2011,Romance
Tombstone,"Action,Biography,Drama,History,Romance,Western",R,1993,Action
Tombstone,"Action,Biography,Drama,History,Romance,Western",R,1993,Biography
Tombstone,"Action,Biography,Drama,History,Romance,Western",R,1993,Drama
Tombstone,"Action,Biography,Drama,History,Romance,Western",R,1993,History
Tombstone,"Action,Biography,Drama,History,Romance,Western",R,1993,Romance
Tombstone,"Action,Biography,Drama,History,Romance,Western",R,1993,Western
Romeo Must Die,"Action,Crime,Thriller",R,2000,Action
Romeo Must Die,"Action,Crime,Thriller",R,2000,Crime
Romeo Must Die,"Action,Crime,Thriller",R,2000,Thriller
The Omen,"Fantasy,Horror,Mystery",R,1976,Fantasy
The Omen,"Fantasy,Horror,Mystery",R,1976,Horror
The Omen,"Fantasy,Horror,Mystery",R,1976,Mystery
Final Destination 3,Horror,R,2006,Horror
The Lucky One,"Drama,Romance",PG-13,2012,Drama
The Lucky One,"Drama,Romance",PG-13,2012,Romance
Bridge to Terabithia,"Adventure,Drama,Family,Fantasy",PG,2007,Adventure
Bridge to Terabithia,"Adventure,Drama,Family,Fantasy",PG,2007,Drama
Bridge to Terabithia,"Adventure,Drama,Family,Fantasy",PG,2007,Family
Bridge to Terabithia,"Adventure,Drama,Family,Fantasy",PG,2007,Fantasy
Finding Neverland,"Biography,Drama,Family",PG,2004,Biography
Finding Neverland,"Biography,Drama,Family",PG,2004,Drama
Finding Neverland,"Biography,Drama,Family",PG,2004,Family
A Madea Christmas,"Comedy,Drama",PG-13,2013,Comedy
A Madea Christmas,"Comedy,Drama",PG-13,2013,Drama
The Grey,"Action,Adventure,Drama,Thriller",R,2011,Action
The Grey,"Action,Adventure,Drama,Thriller",R,2011,Adventure
The Grey,"Action,Adventure,Drama,Thriller",R,2011,Drama
The Grey,"Action,Adventure,Drama,Thriller",R,2011,Thriller
Hide and Seek,"Drama,Horror,Mystery,Thriller",R,2005,Drama
Hide and Seek,"Drama,Horror,Mystery,Thriller",R,2005,Horror
Hide and Seek,"Drama,Horror,Mystery,Thriller",R,2005,Mystery
Hide and Seek,"Drama,Horror,Mystery,Thriller",R,2005,Thriller
Anchorman: The Legend of Ron Burgundy,Comedy,PG-13,2004,Comedy
Goodfellas,"Biography,Crime,Drama",R,1990,Biography
Goodfellas,"Biography,Crime,Drama",R,1990,Crime
Goodfellas,"Biography,Crime,Drama",R,1990,Drama
Agent Cody Banks,"Action,Adventure,Comedy,Crime,Family,Romance,Thriller",PG,2003,Action
Agent Cody Banks,"Action,Adventure,Comedy,Crime,Family,Romance,Thriller",PG,2003,Adventure
Agent Cody Banks,"Action,Adventure,Comedy,Crime,Family,Romance,Thriller",PG,2003,Comedy
Agent Cody Banks,"Action,Adventure,Comedy,Crime,Family,Romance,Thriller",PG,2003,Crime
Agent Cody Banks,"Action,Adventure,Comedy,Crime,Family,Romance,Thriller",PG,2003,Family
Agent Cody Banks,"Action,Adventure,Comedy,Crime,Family,Romance,Thriller",PG,2003,Romance
Agent Cody Banks,"Action,Adventure,Comedy,Crime,Family,Romance,Thriller",PG,2003,Thriller
Nanny McPhee,"Comedy,Family,Fantasy",PG,2005,Comedy
Nanny McPhee,"Comedy,Family,Fantasy",PG,2005,Family
Nanny McPhee,"Comedy,Family,Fantasy",PG,2005,Fantasy
Scarface,"Crime,Drama",R,1983,Crime
Scarface,"Crime,Drama",R,1983,Drama
Nothing to Lose,"Action,Adventure,Comedy,Crime",R,1997,Action
Nothing to Lose,"Action,Adventure,Comedy,Crime",R,1997,Adventure
Nothing to Lose,"Action,Adventure,Comedy,Crime",R,1997,Comedy
Nothing to Lose,"Action,Adventure,Comedy,Crime",R,1997,Crime
The Last Emperor,"Biography,Drama,History",PG-13,1987,Biography
The Last Emperor,"Biography,Drama,History",PG-13,1987,Drama
The Last Emperor,"Biography,Drama,History",PG-13,1987,History
Contraband,"Action,Crime,Drama,Thriller",R,2012,Action
Contraband,"Action,Crime,Drama,Thriller",R,2012,Crime
Contraband,"Action,Crime,Drama,Thriller",R,2012,Drama
Contraband,"Action,Crime,Drama,Thriller",R,2012,Thriller
Money Talks,"Action,Comedy,Crime,Thriller",R,1997,Action
Money Talks,"Action,Comedy,Crime,Thriller",R,1997,Comedy
Money Talks,"Action,Comedy,Crime,Thriller",R,1997,Crime
Money Talks,"Action,Comedy,Crime,Thriller",R,1997,Thriller
There Will Be Blood,Drama,R,2007,Drama
The Wild Thornberrys Movie,"Adventure,Animation,Comedy,Family,Fantasy",PG,2002,Adventure
The Wild Thornberrys Movie,"Adventure,Animation,Comedy,Family,Fantasy",PG,2002,Animation
The Wild Thornberrys Movie,"Adventure,Animation,Comedy,Family,Fantasy",PG,2002,Comedy
The Wild Thornberrys Movie,"Adventure,Animation,Comedy,Family,Fantasy",PG,2002,Family
The Wild Thornberrys Movie,"Adventure,Animation,Comedy,Family,Fantasy",PG,2002,Fantasy
Rugrats Go Wild,"Adventure,Animation,Comedy,Family,Fantasy,Musical",PG,2003,Adventure
Rugrats Go Wild,"Adventure,Animation,Comedy,Family,Fantasy,Musical",PG,2003,Animation
Rugrats Go Wild,"Adventure,Animation,Comedy,Family,Fantasy,Musical",PG,2003,Comedy
Rugrats Go Wild,"Adventure,Animation,Comedy,Family,Fantasy,Musical",PG,2003,Family
Rugrats Go Wild,"Adventure,Animation,Comedy,Family,Fantasy,Musical",PG,2003,Fantasy
Rugrats Go Wild,"Adventure,Animation,Comedy,Family,Fantasy,Musical",PG,2003,Musical
Undercover Brother,"Action,Comedy",PG-13,2002,Action
Undercover Brother,"Action,Comedy",PG-13,2002,Comedy
The Sisterhood of the Traveling Pants,"Comedy,Drama,Family,Romance",PG,2005,Comedy
The Sisterhood of the Traveling Pants,"Comedy,Drama,Family,Romance",PG,2005,Drama
The Sisterhood of the Traveling Pants,"Comedy,Drama,Family,Romance",PG,2005,Family
The Sisterhood of the Traveling Pants,"Comedy,Drama,Family,Romance",PG,2005,Romance
Kiss of the Dragon,"Action,Crime,Drama,Thriller",R,2001,Action
Kiss of the Dragon,"Action,Crime,Drama,Thriller",R,2001,Crime
Kiss of the Dragon,"Action,Crime,Drama,Thriller",R,2001,Drama
Kiss of the Dragon,"Action,Crime,Drama,Thriller",R,2001,Thriller
The House Bunny,"Comedy,Romance",PG-13,2008,Comedy
The House Bunny,"Comedy,Romance",PG-13,2008,Romance
Beauty Shop,Comedy,PG-13,2005,Comedy
Million Dollar Arm,"Biography,Drama,Sport",PG,2014,Biography
Million Dollar Arm,"Biography,Drama,Sport",PG,2014,Drama
Million Dollar Arm,"Biography,Drama,Sport",PG,2014,Sport
The Giver,"Drama,Romance,Sci-Fi",PG-13,2014,Drama
The Giver,"Drama,Romance,Sci-Fi",PG-13,2014,Romance
The Giver,"Drama,Romance,Sci-Fi",PG-13,2014,Sci-Fi
What a Girl Wants,"Comedy,Drama,Family,Romance",PG,2003,Comedy
What a Girl Wants,"Comedy,Drama,Family,Romance",PG,2003,Drama
What a Girl Wants,"Comedy,Drama,Family,Romance",PG,2003,Family
What a Girl Wants,"Comedy,Drama,Family,Romance",PG,2003,Romance
Jeepers Creepers II,Horror,R,2003,Horror
Good Luck Chuck,"Comedy,Romance",R,2007,Comedy
Good Luck Chuck,"Comedy,Romance",R,2007,Romance
Cradle 2 the Grave,"Action,Crime,Drama,Thriller",R,2003,Action
Cradle 2 the Grave,"Action,Crime,Drama,Thriller",R,2003,Crime
Cradle 2 the Grave,"Action,Crime,Drama,Thriller",R,2003,Drama
Cradle 2 the Grave,"Action,Crime,Drama,Thriller",R,2003,Thriller
The Hours,"Drama,Romance",PG-13,2002,Drama
The Hours,"Drama,Romance",PG-13,2002,Romance
She's the Man,"Comedy,Romance",PG-13,2006,Comedy
She's the Man,"Comedy,Romance",PG-13,2006,Romance
Mr. Bean's Holiday,"Comedy,Family",PG,2007,Comedy
Mr. Bean's Holiday,"Comedy,Family",PG,2007,Family
Anacondas: The Hunt for the Blood Orchid,"Action,Adventure,Horror,Thriller",PG-13,2004,Action
Anacondas: The Hunt for the Blood Orchid,"Action,Adventure,Horror,Thriller",PG-13,2004,Adventure
Anacondas: The Hunt for the Blood Orchid,"Action,Adventure,Horror,Thriller",PG-13,2004,Horror
Anacondas: The Hunt for the Blood Orchid,"Action,Adventure,Horror,Thriller",PG-13,2004,Thriller
Blood Ties,"Crime,Drama,Thriller",R,2013,Crime
Blood Ties,"Crime,Drama,Thriller",R,2013,Drama
Blood Ties,"Crime,Drama,Thriller",R,2013,Thriller
August Rush,"Drama,Music",PG,2007,Drama
August Rush,"Drama,Music",PG,2007,Music
Elizabeth,"Biography,Drama,History",R,1998,Biography
Elizabeth,"Biography,Drama,History",R,1998,Drama
Elizabeth,"Biography,Drama,History",R,1998,History
Bride of Chucky,"Comedy,Fantasy,Horror,Romance",R,1998,Comedy
Bride of Chucky,"Comedy,Fantasy,Horror,Romance",R,1998,Fantasy
Bride of Chucky,"Comedy,Fantasy,Horror,Romance",R,1998,Horror
Bride of Chucky,"Comedy,Fantasy,Horror,Romance",R,1998,Romance
Tora! Tora! Tora!,"Action,Drama,History,War",G,1970,Action
Tora! Tora! Tora!,"Action,Drama,History,War",G,1970,Drama
Tora! Tora! Tora!,"Action,Drama,History,War",G,1970,History
Tora! Tora! Tora!,"Action,Drama,History,War",G,1970,War
Spice World,"Comedy,Family,Music",PG,1997,Comedy
Spice World,"Comedy,Family,Music",PG,1997,Family
Spice World,"Comedy,Family,Music",PG,1997,Music
The Sitter,Comedy,R,2011,Comedy
Dance Flick,"Action,Comedy,Music",PG-13,2009,Action
Dance Flick,"Action,Comedy,Music",PG-13,2009,Comedy
Dance Flick,"Action,Comedy,Music",PG-13,2009,Music
The Shawshank Redemption,"Crime,Drama",R,1994,Crime
The Shawshank Redemption,"Crime,Drama",R,1994,Drama
Crocodile Dundee in Los Angeles,"Adventure,Comedy,Crime",PG,2001,Adventure
Crocodile Dundee in Los Angeles,"Adventure,Comedy,Crime",PG,2001,Comedy
Crocodile Dundee in Los Angeles,"Adventure,Comedy,Crime",PG,2001,Crime
Kingpin,"Comedy,Sport",PG-13,1996,Comedy
Kingpin,"Comedy,Sport",PG-13,1996,Sport
The Gambler,"Crime,Drama,Thriller",R,2014,Crime
The Gambler,"Crime,Drama,Thriller",R,2014,Drama
The Gambler,"Crime,Drama,Thriller",R,2014,Thriller
August: Osage County,Drama,R,2013,Drama
Ice Princess,"Comedy,Drama,Family,Sport",G,2005,Comedy
Ice Princess,"Comedy,Drama,Family,Sport",G,2005,Drama
Ice Princess,"Comedy,Drama,Family,Sport",G,2005,Family
Ice Princess,"Comedy,Drama,Family,Sport",G,2005,Sport
A Lot Like Love,"Comedy,Drama,Romance",PG-13,2005,Comedy
A Lot Like Love,"Comedy,Drama,Romance",PG-13,2005,Drama
A Lot Like Love,"Comedy,Drama,Romance",PG-13,2005,Romance
Eddie the Eagle,"Biography,Comedy,Drama,Sport",PG-13,2016,Biography
Eddie the Eagle,"Biography,Comedy,Drama,Sport",PG-13,2016,Comedy
Eddie the Eagle,"Biography,Comedy,Drama,Sport",PG-13,2016,Drama
Eddie the Eagle,"Biography,Comedy,Drama,Sport",PG-13,2016,Sport
He Got Game,"Drama,Sport",R,1998,Drama
He Got Game,"Drama,Sport",R,1998,Sport
Don Juan DeMarco,"Comedy,Drama,Romance",PG-13,1994,Comedy
Don Juan DeMarco,"Comedy,Drama,Romance",PG-13,1994,Drama
Don Juan DeMarco,"Comedy,Drama,Romance",PG-13,1994,Romance
Shaun the Sheep,"Animation,Comedy,Family",TV-G,,Animation
Shaun the Sheep,"Animation,Comedy,Family",TV-G,,Comedy
Shaun the Sheep,"Animation,Comedy,Family",TV-G,,Family
Dear John,"Drama,Romance,War",PG-13,2010,Drama
Dear John,"Drama,Romance,War",PG-13,2010,Romance
Dear John,"Drama,Romance,War",PG-13,2010,War
The Losers,"Action,Crime,Drama,Mystery,Thriller",PG-13,2010,Action
The Losers,"Action,Crime,Drama,Mystery,Thriller",PG-13,2010,Crime
The Losers,"Action,Crime,Drama,Mystery,Thriller",PG-13,2010,Drama
The Losers,"Action,Crime,Drama,Mystery,Thriller",PG-13,2010,Mystery
The Losers,"Action,Crime,Drama,Mystery,Thriller",PG-13,2010,Thriller
Don't Be Afraid of the Dark,"Fantasy,Horror,Thriller",R,2010,Fantasy
Don't Be Afraid of the Dark,"Fantasy,Horror,Thriller",R,2010,Horror
Don't Be Afraid of the Dark,"Fantasy,Horror,Thriller",R,2010,Thriller
War,"Action,Crime,Thriller",R,2007,Action
War,"Action,Crime,Thriller",R,2007,Crime
War,"Action,Crime,Thriller",R,2007,Thriller
Punch-Drunk Love,"Comedy,Drama,Romance,Thriller",R,2002,Comedy
Punch-Drunk Love,"Comedy,Drama,Romance,Thriller",R,2002,Drama
Punch-Drunk Love,"Comedy,Drama,Romance,Thriller",R,2002,Romance
Punch-Drunk Love,"Comedy,Drama,Romance,Thriller",R,2002,Thriller
EuroTrip,Comedy,R,2004,Comedy
Half Past Dead,"Action,Crime,Thriller",PG-13,2002,Action
Half Past Dead,"Action,Crime,Thriller",PG-13,2002,Crime
Half Past Dead,"Action,Crime,Thriller",PG-13,2002,Thriller
Unaccompanied Minors,"Adventure,Comedy,Family,Romance",PG,2006,Adventure
Unaccompanied Minors,"Adventure,Comedy,Family,Romance",PG,2006,Comedy
Unaccompanied Minors,"Adventure,Comedy,Family,Romance",PG,2006,Family
Unaccompanied Minors,"Adventure,Comedy,Family,Romance",PG,2006,Romance
"Bright Lights, Big City",Drama,R,1988,Drama
The Adventures of Pinocchio,"Adventure,Family,Fantasy,Musical",G,1996,Adventure
The Adventures of Pinocchio,"Adventure,Family,Fantasy,Musical",G,1996,Family
The Adventures of Pinocchio,"Adventure,Family,Fantasy,Musical",G,1996,Fantasy
The Adventures of Pinocchio,"Adventure,Family,Fantasy,Musical",G,1996,Musical
The Greatest Game Ever Played,"Drama,History,Sport",PG,2005,Drama
The Greatest Game Ever Played,"Drama,History,Sport",PG,2005,History
The Greatest Game Ever Played,"Drama,History,Sport",PG,2005,Sport
The Box,"Drama,Fantasy,Mystery,Thriller",PG-13,2009,Drama
The Box,"Drama,Fantasy,Mystery,Thriller",PG-13,2009,Fantasy
The Box,"Drama,Fantasy,Mystery,Thriller",PG-13,2009,Mystery
The Box,"Drama,Fantasy,Mystery,Thriller",PG-13,2009,Thriller
The Ruins,Horror,R,2008,Horror
The Next Best Thing,"Comedy,Drama,Romance",PG-13,2000,Comedy
The Next Best Thing,"Comedy,Drama,Romance",PG-13,2000,Drama
The Next Best Thing,"Comedy,Drama,Romance",PG-13,2000,Romance
My Soul to Take,"Horror,Mystery,Thriller",R,2010,Horror
My Soul to Take,"Horror,Mystery,Thriller",R,2010,Mystery
My Soul to Take,"Horror,Mystery,Thriller",R,2010,Thriller
The Girl Next Door,"Comedy,Drama,Romance",R,2004,Comedy
The Girl Next Door,"Comedy,Drama,Romance",R,2004,Drama
The Girl Next Door,"Comedy,Drama,Romance",R,2004,Romance
Maximum Risk,"Action,Crime,Mystery,Romance,Thriller",R,1996,Action
Maximum Risk,"Action,Crime,Mystery,Romance,Thriller",R,1996,Crime
Maximum Risk,"Action,Crime,Mystery,Romance,Thriller",R,1996,Mystery
Maximum Risk,"Action,Crime,Mystery,Romance,Thriller",R,1996,Romance
Maximum Risk,"Action,Crime,Mystery,Romance,Thriller",R,1996,Thriller
Stealing Harvard,"Comedy,Crime",PG-13,2002,Comedy
Stealing Harvard,"Comedy,Crime",PG-13,2002,Crime
Legend,"Biography,Crime,Drama,History,Thriller",R,2015,Biography
Legend,"Biography,Crime,Drama,History,Thriller",R,2015,Crime
Legend,"Biography,Crime,Drama,History,Thriller",R,2015,Drama
Legend,"Biography,Crime,Drama,History,Thriller",R,2015,History
Legend,"Biography,Crime,Drama,History,Thriller",R,2015,Thriller
Hot Rod,Comedy,PG-13,2007,Comedy
Shark Night 3D,"Horror,Thriller",PG-13,2011,Horror
Shark Night 3D,"Horror,Thriller",PG-13,2011,Thriller
Angela's Ashes,Drama,R,1999,Drama
Draft Day,"Drama,Sport",R,2014,Drama
Draft Day,"Drama,Sport",R,2014,Sport
Lifeforce,"Action,Horror,Sci-Fi,Thriller",R,1985,Action
Lifeforce,"Action,Horror,Sci-Fi,Thriller",R,1985,Horror
Lifeforce,"Action,Horror,Sci-Fi,Thriller",R,1985,Sci-Fi
Lifeforce,"Action,Horror,Sci-Fi,Thriller",R,1985,Thriller
The Powerpuff Girls,"Action,Animation,Comedy,Family,Fantasy,Sci-Fi",TV-Y7,,Action
The Powerpuff Girls,"Action,Animation,Comedy,Family,Fantasy,Sci-Fi",TV-Y7,,Animation
The Powerpuff Girls,"Action,Animation,Comedy,Family,Fantasy,Sci-Fi",TV-Y7,,Comedy
The Powerpuff Girls,"Action,Animation,Comedy,Family,Fantasy,Sci-Fi",TV-Y7,,Family
The Powerpuff Girls,"Action,Animation,Comedy,Family,Fantasy,Sci-Fi",TV-Y7,,Fantasy
The Powerpuff Girls,"Action,Animation,Comedy,Family,Fantasy,Sci-Fi",TV-Y7,,Sci-Fi
The Conspirator,"Crime,Drama,History",PG-13,2010,Crime
The Conspirator,"Crime,Drama,History",PG-13,2010,Drama
The Conspirator,"Crime,Drama,History",PG-13,2010,History
Lords of Dogtown,"Biography,Drama,Sport",PG-13,2005,Biography
Lords of Dogtown,"Biography,Drama,Sport",PG-13,2005,Drama
Lords of Dogtown,"Biography,Drama,Sport",PG-13,2005,Sport
The 33,"Biography,Drama,History",PG-13,2015,Biography
The 33,"Biography,Drama,History",PG-13,2015,Drama
The 33,"Biography,Drama,History",PG-13,2015,History
Big Trouble in Little China,"Action,Adventure,Comedy,Fantasy",PG-13,1986,Action
Big Trouble in Little China,"Action,Adventure,Comedy,Fantasy",PG-13,1986,Adventure
Big Trouble in Little China,"Action,Adventure,Comedy,Fantasy",PG-13,1986,Comedy
Big Trouble in Little China,"Action,Adventure,Comedy,Fantasy",PG-13,1986,Fantasy
A Perfect Plan,"Comedy,Romance",,2012,Comedy
A Perfect Plan,"Comedy,Romance",,2012,Romance
Warrior,"Drama,Sport",PG-13,2011,Drama
Warrior,"Drama,Sport",PG-13,2011,Sport
Michael Collins,"Biography,Drama,Thriller,War",R,1996,Biography
Michael Collins,"Biography,Drama,Thriller,War",R,1996,Drama
Michael Collins,"Biography,Drama,Thriller,War",R,1996,Thriller
Michael Collins,"Biography,Drama,Thriller,War",R,1996,War
Gettysburg,"Drama,History,War",PG,1993,Drama
Gettysburg,"Drama,History,War",PG,1993,History
Gettysburg,"Drama,History,War",PG,1993,War
Stop-Loss,"Drama,War",R,2008,Drama
Stop-Loss,"Drama,War",R,2008,War
Abandon,"Drama,Music,Mystery,Romance,Thriller",PG-13,2002,Drama
Abandon,"Drama,Music,Mystery,Romance,Thriller",PG-13,2002,Music
Abandon,"Drama,Music,Mystery,Romance,Thriller",PG-13,2002,Mystery
Abandon,"Drama,Music,Mystery,Romance,Thriller",PG-13,2002,Romance
Abandon,"Drama,Music,Mystery,Romance,Thriller",PG-13,2002,Thriller
Brokedown Palace,"Drama,Mystery,Thriller",PG-13,1999,Drama
Brokedown Palace,"Drama,Mystery,Thriller",PG-13,1999,Mystery
Brokedown Palace,"Drama,Mystery,Thriller",PG-13,1999,Thriller
The Possession,"Horror,Thriller",PG-13,2012,Horror
The Possession,"Horror,Thriller",PG-13,2012,Thriller
Mrs. Winterbourne,"Comedy,Drama,Romance",PG-13,1996,Comedy
Mrs. Winterbourne,"Comedy,Drama,Romance",PG-13,1996,Drama
Mrs. Winterbourne,"Comedy,Drama,Romance",PG-13,1996,Romance
Straw Dogs,"Action,Drama,Thriller",R,2011,Action
Straw Dogs,"Action,Drama,Thriller",R,2011,Drama
Straw Dogs,"Action,Drama,Thriller",R,2011,Thriller
The Hoax,"Comedy,Drama",R,2006,Comedy
The Hoax,"Comedy,Drama",R,2006,Drama
Stone Cold,"Action,Crime,Drama,Thriller",R,1991,Action
Stone Cold,"Action,Crime,Drama,Thriller",R,1991,Crime
Stone Cold,"Action,Crime,Drama,Thriller",R,1991,Drama
Stone Cold,"Action,Crime,Drama,Thriller",R,1991,Thriller
The Road,"Adventure,Drama",R,2009,Adventure
The Road,"Adventure,Drama",R,2009,Drama
Sheena,"Adventure,Fantasy",PG,1984,Adventure
Sheena,"Adventure,Fantasy",PG,1984,Fantasy
Underclassman,"Action,Comedy,Crime,Drama,Thriller",PG-13,2005,Action
Underclassman,"Action,Comedy,Crime,Drama,Thriller",PG-13,2005,Comedy
Underclassman,"Action,Comedy,Crime,Drama,Thriller",PG-13,2005,Crime
Underclassman,"Action,Comedy,Crime,Drama,Thriller",PG-13,2005,Drama
Underclassman,"Action,Comedy,Crime,Drama,Thriller",PG-13,2005,Thriller
Say It Isn't So,"Comedy,Romance",R,2001,Comedy
Say It Isn't So,"Comedy,Romance",R,2001,Romance
The World's Fastest Indian,"Biography,Drama,Sport",PG-13,2005,Biography
The World's Fastest Indian,"Biography,Drama,Sport",PG-13,2005,Drama
The World's Fastest Indian,"Biography,Drama,Sport",PG-13,2005,Sport
Snakes on a Plane,"Action,Adventure,Crime,Drama,Thriller",R,2006,Action
Snakes on a Plane,"Action,Adventure,Crime,Drama,Thriller",R,2006,Adventure
Snakes on a Plane,"Action,Adventure,Crime,Drama,Thriller",R,2006,Crime
Snakes on a Plane,"Action,Adventure,Crime,Drama,Thriller",R,2006,Drama
Snakes on a Plane,"Action,Adventure,Crime,Drama,Thriller",R,2006,Thriller
Tank Girl,"Action,Comedy,Sci-Fi",R,1995,Action
Tank Girl,"Action,Comedy,Sci-Fi",R,1995,Comedy
Tank Girl,"Action,Comedy,Sci-Fi",R,1995,Sci-Fi
King's Ransom,"Comedy,Crime",PG-13,2005,Comedy
King's Ransom,"Comedy,Crime",PG-13,2005,Crime
Blindness,"Drama,Mystery,Sci-Fi,Thriller",R,2008,Drama
Blindness,"Drama,Mystery,Sci-Fi,Thriller",R,2008,Mystery
Blindness,"Drama,Mystery,Sci-Fi,Thriller",R,2008,Sci-Fi
Blindness,"Drama,Mystery,Sci-Fi,Thriller",R,2008,Thriller
BloodRayne,"Action,Adventure,Fantasy,Horror",R,2005,Action
BloodRayne,"Action,Adventure,Fantasy,Horror",R,2005,Adventure
BloodRayne,"Action,Adventure,Fantasy,Horror",R,2005,Fantasy
BloodRayne,"Action,Adventure,Fantasy,Horror",R,2005,Horror
Carnage,"Comedy,Drama",R,2011,Comedy
Carnage,"Comedy,Drama",R,2011,Drama
Where the Truth Lies,"Crime,Drama,Mystery,Thriller",R,2005,Crime
Where the Truth Lies,"Crime,Drama,Mystery,Thriller",R,2005,Drama
Where the Truth Lies,"Crime,Drama,Mystery,Thriller",R,2005,Mystery
Where the Truth Lies,"Crime,Drama,Mystery,Thriller",R,2005,Thriller
Cirque du Soleil: Worlds Away,Fantasy,PG,2012,Fantasy
Without Limits,"Biography,Drama,Sport",PG-13,1998,Biography
Without Limits,"Biography,Drama,Sport",PG-13,1998,Drama
Without Limits,"Biography,Drama,Sport",PG-13,1998,Sport
Me and Orson Welles,Drama,PG-13,2008,Drama
The Best Offer,"Crime,Drama,Mystery,Romance",R,2013,Crime
The Best Offer,"Crime,Drama,Mystery,Romance",R,2013,Drama
The Best Offer,"Crime,Drama,Mystery,Romance",R,2013,Mystery
The Best Offer,"Crime,Drama,Mystery,Romance",R,2013,Romance
Bad Lieutenant: Port of Call New Orleans,"Crime,Drama",R,2009,Crime
Bad Lieutenant: Port of Call New Orleans,"Crime,Drama",R,2009,Drama
A Turtle's Tale: Sammy's Adventures,"Adventure,Animation,Family",PG,2010,Adventure
A Turtle's Tale: Sammy's Adventures,"Adventure,Animation,Family",PG,2010,Animation
A Turtle's Tale: Sammy's Adventures,"Adventure,Animation,Family",PG,2010,Family
Little White Lies,"Comedy,Drama",Not Rated,2010,Comedy
Little White Lies,"Comedy,Drama",Not Rated,2010,Drama
Love Ranch,"Comedy,Drama,Romance,Sport",R,2010,Comedy
Love Ranch,"Comedy,Drama,Romance,Sport",R,2010,Drama
Love Ranch,"Comedy,Drama,Romance,Sport",R,2010,Romance
Love Ranch,"Comedy,Drama,Romance,Sport",R,2010,Sport
The True Story of Puss'N Boots,"Adventure,Animation,Comedy",G,2009,Adventure
The True Story of Puss'N Boots,"Adventure,Animation,Comedy",G,2009,Animation
The True Story of Puss'N Boots,"Adventure,Animation,Comedy",G,2009,Comedy
Space Dogs,"Adventure,Animation,Comedy,Family",G,2010,Adventure
Space Dogs,"Adventure,Animation,Comedy,Family",G,2010,Animation
Space Dogs,"Adventure,Animation,Comedy,Family",G,2010,Comedy
Space Dogs,"Adventure,Animation,Comedy,Family",G,2010,Family
The Counselor,"Crime,Drama,Thriller",R,2013,Crime
